,id,annotation_1,annotation_2,document,label
218,218,"제품 전체,일반","None,0,0",민감한 아이들피부에 좋다,2
219,219,"본품,품질","오가닉 원료들,0,7",오가닉 원료들 함유로 온가족이 사용가능한 베베 카멜리아 앤 라벤더 밤,2
220,220,"본품,품질","타마누오일 카멜리아 오일,0,13",타마누오일 카멜리아 오일 등 함유로 수분과 진정효과가 있는 멀티밤,2
221,221,"제품 전체,일반","젤리 클렌즈,6,12",완전 신비 젤리 클렌즈에요,1
222,222,"본품,일반","제형,0,2",제형부터가 남다르고요,2
223,223,"본품,일반","텍스쳐,9,12",얼굴에 도포하면 텍스쳐가 신기신기,1
224,224,"본품,품질","None,0,0",완벽한 세안이 되고세안후 촉촉함도 대박,2
225,225,"제품 전체,일반","None,0,0",요거요거 물건이에용,2
226,226,"제품 전체,일반","None,0,0",지지고 스트레스 내피부위한 솔루션,2
227,227,"제품 전체,품질","닥터스파아쿠아필,0,8",닥터스파아쿠아필은 저자극 아쿠아필링으로 묵은각질제거는 물론 이온토포레시스로 맑고 화사한 피부 만들수있는 저자극 멀티 뷰티 디바이스랍니다,2
228,228,"본품,품질","None,0,0",피부에 피지와 노폐물은 배출하고 수분과 영양은 흡수시키고,2
229,229,"본품,다양성","3가지 어플리케이터,0,10",가지 어플리케이터로 체계적으로 집에서도 관리 가능한데요,2
230,230,"본품,품질","None,0,0",직접사용해보니한번만 해도 화사하고 맑은 물광피부로확실히 달라져요,2
231,231,"제품 전체,품질","뷰티디바이스,6,12",완전 만능 뷰티디바이스에요,2
232,232,"본품,품질","프라젠트라 #벨리크림,10,21",산뜻하고 촉촉한 프라젠트라 벨리크림,2
233,233,"제품 전체,일반","튼살크림,18,22",제가 사용해본것중 가장 좋았던 튼살크림 인데요,2
234,234,"제품 전체,일반","크림,24,26",예쁘고 당당한 라인을 위해완전 강추하는 크림이에요,2
235,235,"본품,품질","파라벤류 무첨가,26,34",화해 기준 가지 유해성분 없는 착한 제품에 파라벤류 무첨가로 안심하고 사용가능하구요,2
236,236,"본품,품질","프라젠트라 벨리크림,39,49",인체 적용 시험으로 확인된 예방과 개선이 가능한 바디케어 제품이 바로 프라젠트라 벨리크림이랍니다,2
237,237,"제품 전체,일반","키엘자외선차단제,6,14",애정하는 키엘자외선차단제,2
238,238,"본품,품질","None,0,0",업그레이드되어강력한 자차는 물론 미세먼지까지 차단해요,2
239,239,"본품,품질","로자갈리카 추출물,13,22",기본적으로 촉촉하고로자갈리카 추출물 함유로 자극받은 피부 진정까지,2
240,240,"제품 전체,일반","키엘 #자차,1,7",키엘 자차 어찌 애정안할수 있나요ㅋㅋ,2
241,241,"제품 전체,가격","앰플,0,2",앰플이 비싸다는 편견은 이제안녕,2
242,242,"제품 전체,가격","고기능 앰플,14,20",부담없는 가격이라 이제는 고기능 앰플을 매일매일 바를수 있네요,2
243,243,"패키지/구성품,편의성","앰플캡,31,34",마스킹 레이어링 앰플은 메디힐에서 새로 출시한 앰플로앰플캡도 편리해서 휴대보관도 용이하네요,2
244,244,"본품,품질","None,0,0",무엇보다 번 레이어링하며 발라주면 초크초크함이 남달라요,2
245,245,"제품 전체,일반","None,0,0",대박,2
246,246,"제품 전체,일반","None,0,0",매일매일 바르고 더 촉촉해질꺼에요ㅋㅋ,2
247,247,"제품 전체,인지도","None,0,0",겟잇뷰티 뷰라벨토너 위,2
248,248,"본품,품질","None,0,0",유수분밸런스 조절에 수분력은 ,2
249,249,"본품,품질","None,0,0",무엇보다 피부자극이 적어서 좋은듯,2
250,250,"본품,일반","텍스쳐,4,7",실키한 텍스쳐로 촉촉함과 커버력이 남달라요,2
251,251,"패키지/구성품,디자인","패키지,0,3",패키지는 완전 취향저격,2
252,252,"본품,품질","패밀리치약,13,18",꼭 필요한성분만 넣어 패밀리치약 으로 안성맞춤,2
253,253,"본품,품질","None,0,0",양치 후 미각이 변하지 않아,2
254,254,"본품,품질","라울루치약,22,27",양치질 후에도 아무거나 먹을수 있는 라울루치약,2
255,255,"본품,품질","허브,17,19",거기다 치아건강에 도움을 주는 허브 함유로 양치하고난뒤 개운함과 깔끔한 사용감,2
256,256,"본품,품질","None,0,0",상쾌함이 남다르다,2
257,257,"패키지/구성품,디자인","치약,8,10",디자인이 예쁜치약 이라 선물로도 제격,2
258,258,"제품 전체,일반","None,0,0",좋으다,2
259,259,"브랜드,일반","슈에무라,9,13",내가 애정하는 슈에무라,2
260,260,"제품 전체,일반","슈에무라x슈퍼마리오 #홀리데이컬렉션,54,73",컬러 없는 세상을 만들고 싶어하는 쿠파대마왕으로부터 피치공주를 구해줄 컬러풀하고 귀여운 가지 슈에무라슈퍼마리오 홀리데이컬렉션 완전기대중ㅎㅎ,2
261,261,"패키지/구성품,디자인","None,0,0",꺅 이거 완전 귀엽자나,2
262,262,"본품,다양성","팩,11,12",고민에 따라 하루 팩 골라사용하기 좋아요,2
263,263,"본품,품질","밀착 에어셀시트,26,34",또 프로뮨 마스크팩은 피부에 공기처럼 착 붙는 밀착 에어셀시트라 오랫동안 촉촉하게 지속력 좋아서 일 팩으로 생기있고 촉촉한 동안피부 만들고 있어요,2
264,264,"제품 전체,일반","프로뮨 마스크팩,42,50",요즘처럼 피부고민 많을 때 푸석거리는 피부관리에 시트마스크팩 찾고 계시면 프로뮨 마스크팩 한번 써보시길요,2
265,265,"본품,품질","None,0,0",한번만해도 다음날 피부느낌이 다르네요,2
266,266,"제품 전체,일반","스타터키트,21,26",마마포레스트 처음 사용해보는데요거 스타터키트 좋으네요,2
267,267,"패키지/구성품,품질","None,0,0",거품도 풍성하구요,2
268,268,"제품 전체,일반","None,0,0",무엇보다 맨손설거지가 가능하네요,2
269,269,"제품 전체,품질","None,0,0",뽀드득뽀드득 설거지후 개운함도 가득,2
270,270,"패키지/구성품,일반","디쉬바 트레이,1,8",디쉬바 트레이는 물빠짐이 가능한 디자인이라 디쉬바가 쉽게 물러지지 않고 오래사용가능하게 하는 저용 트레이에요,2
271,271,"패키지/구성품,일반","에코행주,1,5",에코행주는 친환경 셀룰로오스 행주라 세균번식은 없고 스크래치없이 오래사용한 흡수력 좋은 행주랍니다,2
272,272,"제품 전체,일반","None,0,0",세가지 모두 주방 필수템들,2
273,273,"브랜드,일반","마마포레스트,12,18",선물받아 직접 써보니 마마포레스트에 반했어용,2
274,274,"제품 전체,일반","None,0,0",연말 선물용으로도 완전 강추랍니다,2
275,275,"제품 전체,품질","마마포레스트 제품들,11,21",예쁘고 세정력좋은 마마포레스트 제품들은 일산 백석역벨라시타  띵굴 시장 에서 만날수 있어요,2
276,276,"본품,품질","아이소이 #모이스춰라이ZIP,13,28",거칠해지고 건조한곳에 아이소이 모이스춰라이 하나면 ,2
277,277,"본품,품질","칸데릴라 왁스와 불가리안 로즈오일,0,18",칸데릴라 왁스와 불가리안 로즈오일 함유로 완전 쫀쫀한 보습을 느낄수 있어요,2
278,278,"본품,품질","모이스춰라이ZIP스틱,10,21",외출할땐 핸드백에 모이스춰라이스틱 하나로 언제어디서나 초크초크하게 모찌모찌하게,2
279,279,"본품,품질","None,0,0",바르는 즉시 리프팅되어 주름이 채워지고 금 오팔 캐비어 등의 고급성분들이 주름개선은 물론 자연스러운 볼륨효과가 그뤠잇,2
280,280,"본품,품질","피쉬콜라겐 씨실트 캐비어추출물,0,16",피쉬콜라겐 씨실트 캐비어추출물이 목피부를 탄력있고 밀도높게 관리해줘요,2
281,281,"본품,품질","None,0,0",목피부 맞춤형보습으로 끈적임 없이 촉촉하면서도 산뜻하게,2
282,282,"제품 전체,일반","크림,9,11",이제 이 두가지 크림만 있으면 주름걱정안녕,2
283,283,"본품,품질","시칼파트블루젤,0,7",시칼파트블루젤로 예민한 피부를 진정시키면서 촉촉하게 보습하고 시칼파트  크림으로 고민되는부위 케어와 손상된 피부 개선시키고 보호하기,2
284,284,"본품,품질","큐어크림,13,17",기초바르고마지막에 큐어크림 바르고메이크업하면 완전 화장잘먹음ㅋㅋ,2
285,285,"제품 전체,일반","None,0,0",요즘날씨에 딱이네요,2
286,286,"제품 전체,일반","드림웍스마스크팩,11,19",그래서 올리브영 드림웍스마스크팩 으로 특단의 조치 들어갔어요,2
287,287,"패키지/구성품,디자인","슈렉팩,27,30",패키지부터 눈길을 확 잡는 귀염미 뿜뿜 한 슈렉팩 피오나팩 쿵푸팬더팩,2
288,288,"제품 전체,품질","마스크팩,34,38",워시오프타입으로 조금 더 뽀송하고 촉촉한 피부를 만들수 있는 마스크팩이에요,2
289,289,"제품 전체,품질","None,0,0",일주일에 번 관리로 내 지친피부에 모공관리는 물론 블랙헤드제거까지 일석이조,2
290,290,"본품,품질","None,0,0",한번 하고나면아주아주 개운하네요,2
291,291,"제품 전체,일반","None,0,0",강추,2
292,292,"제품 전체,품질","슈렉팩,2,5", 슈렉팩  녹차수함유 팥스크럽이 모공은 잡아주고 블랙헤드는 빼주고 각질제거로 매끈한 피부로 만들어주는 진짜 슈렉팩,2
293,293,"제품 전체,일반","드림웍스워시오프3종마스크팩,5,19",앞으로 드림웍스워시오프종마스크팩 만 있으면이제 모공걱정은 안녕,2
294,294,"본품,다양성","드림웍스페이셜마스크팩,29,40",그날그날 피부 컨디션에 따라 골라하는 재미도 있는 드림웍스페이셜마스크팩 으로 우리 같이 피지 블랙헤드를 모두 날려보아요,2
295,295,"패키지/구성품,편의성","여행파우치,0,5",여행파우치 저도 겟했는데 휴가때 써보니 완전 유용하더라구요,2
296,296,"패키지/구성품,디자인","None,0,0",귀여운것은 덤,2
297,297,"본품,품질","None,0,0",발색이 너무 예쁜데 지속력과 촉촉함도 대박,2
298,298,"본품,일반","5가지 색상,0,6",가지 색상 모두 맘에드는 이즈립틴트,2
299,299,"본품,일반","스칼렛레드, 루비레드,팝오렌지, 베리잼, 플래시핑크,0,28",스칼렛레드 루비레드팝오렌지 베리잼 플래시핑크 어느하나 포기할수 없는 색상들 넘 예뻐요,2
300,300,"본품,품질","피오니샴푸 #네틀샴푸,33,44",자극받은 제 두피를 진정시키고 속까지 깨끗하게 만들어주는 피오니샴푸 네틀샴푸,2
301,301,"본품,품질","None,0,0",사용후 개운함 가득,2
302,302,"제품 전체,일반","None,0,0",아진짜 신통방통,2
303,303,"제품 전체,일반","None,0,0",역시 직접 사용해보니다르네요,2
304,304,"본품,품질","None,0,0",친환경적인데다가향도 너므 좋아요,2
305,305,"제품 전체,일반","None,0,0",샤워가 더 즐거워질 예정이에요,2
306,306,"제품 전체,일반","재생크림,12,16",흔적많은 나에게 딱인 재생크림인 새살크림,2
307,307,"본품,일반","수분크림 제형,16,23",유수분밸런스도 맞춰주고 묽은 수분크림 제형이라초크초크 끈적이지 않아 요즘날씨에도 바르기 좋으네요,2
308,308,"본품,일반","꽃향기,5,8",부드러운 꽃향기가 솔솔,2
309,309,"본품,품질","None,0,0",휘핑크림같은 풍부한 거품이 치아를 더 하얗게,2
310,310,"패키지/구성품,다양성","4가지 패키지,0,7",가지 패키지를 내맘대로 골라쓰는 재미까지,2
311,311,"패키지/구성품,디자인","오드오랄 치약,8,15",넘 예쁜  오드오랄 치약 취향저격,2
312,312,"본품,일반","꽃향기,5,8",하루종일 꽃향기뿜뿜,2
313,313,"본품,품질","2개의 칫솔모,0,7",개의 칫솔모가 회전과 왕복을 하며 치아표면은 물론 치간을 구석구석 닦아준답니다,2
314,314,"본품,품질","쿨샤,17,19",닦고나면 완전 시원하고 개운한 쿨샤,2
315,315,"브랜드,일반","None,0,0",믿고쓰는 브랜드 ㅎ,2
316,316,"본품,품질","바디라인,13,17",순하고 자극적이지 않아 바디라인 다 사용중인데 넘 맘에 쏙 들어요 ,2
317,317,"제품 전체,일반","여성청결제,0,5",여성청결제 역시 굿,2
318,318,"브랜드,일반","None,0,0",애기용도 잇고 온가족 다 사용할수 잇는 브랜드라 전 만에 들더라구요,2
319,319,"본품,품질","아토클리닉 #유아세안제,42,54",친구네 갔는데 버블폼 있어서 써봣더니 건조하지도 않고 너무 좋아서 보니 아토클리닉 유아세안제 더라구요 ,2
320,320,"본품,품질","전성분 EWG 그린 등급,0,13",전성분  그린 등급 자연유래세정제로 아이는 물론 민감한 분들도 다 사용하기 좋을것 같아요,2
321,321,"제품 전체,일반","None,0,0",온가족이 쓰기 추천,2
322,322,"본품,품질","None,0,0",리프팅 피부노화완화 효과에 혹했는데 피부에 진동탓인지 뭔가 하고 나면 느낌이다르네,2
323,323,"본품,품질","None,0,0",화장도 잘먹고 두피나 목에도 사용하고 일석삼조 ㅎㅎ,2
324,324,"본품,일반","향,0,1",향이 우선 크 내가 좋아하는 해외 브랜드 내가 좋아하던 그향,2
325,325,"본품,품질","None,0,0",심지어 촉촉하게 당김없이 씻겨서 저자극 세안,2
326,326,"제품 전체,일반","None,0,0",예민한 피부에도 추천,2
327,327,"본품,품질","제주감태에서 추출한 씨놀,0,13",제주감태에서 추출한 씨놀이 들어간 황산화 효과까지 있다니 꾸준히 써봐야겠당,2
328,328,"제품 전체,품질","볼륨쿠션 리얼 엠보싱 원단,0,14",볼륨쿠션 리얼 엠보싱 원단이라 잘닦이고 독일 피부과학 연구소 더마 테스트 인증까지,2
329,329,"제품 전체,일반","None,0,0",후덜덜 너무 고급진거 아님,2
330,330,"본품,품질","천연펄프,26,30",난 무엇보다 물티슈는 촉감이나 사용감이 중한데 천연펄프라 그런지 볼륨감 벌키감이 육아맘들의 애정템인 이유가 있넹,2
331,331,"제품 전체,일반","신생아 물티슈,28,35",안자극대체테스트도 받고 단계 정제 수 사용해서 신생아 물티슈로도 딱 ,2
332,332,"제품 전체,인지도","None,0,0",주변에서 추천해준 이유를 알겠다,2
333,333,"제품 전체,일반","None,0,0",메이져회사 브랜드 상품보다 훨씬 낫네,2
334,334,"본품,품질","None,0,0",처음보고 상쾌한감이 없을것 같아 걱정했는데 거품도적당 상쾌하고 잔여감이 너무 강하지 않고 순해서 좋았다 ,2
335,335,"제품 전체,일반","치약,13,15",입이 얼얼할정도로 강한 치약들은 코가찡 맵고 몸이 안좋은 기분인데 온가족이 다사용할 치약 으로도 딱 인듯 ,2
336,336,"제품 전체,일반","치약,4,6",패밀리치약 으로 당첨,2
337,337,"제품 전체,일반","대형패브릭포스터,1,9",대형패브릭포스터 라 거실 방 그리고 가리고싶은곳에도 딱,2
338,338,"제품 전체,일반","고흐의정원,1,6",고흐의정원 서랍 뒤에 보기 거슬리는곳에 붙였더니 그곳 역시 엄지척,2
